order_id,customer_id,order_date,category,basket_value,items_count,discount_flag,boutique_flag
ORD0002499,C000620,2025-01-14,Fragrance,677.36,3,0,1
ORD0002500,C000620,2025-09-19,Accessories,94.12,2,0,1
ORD0002501,C000620,2025-12-13,RTW,939.79,4,0,1
ORD0002502,C000621,2026-01-28,Beauty,382.79,6,0,0
ORD0002503,C000621,2025-02-12,RTW,178.73,4,0,0
ORD0002504,C000621,2024-11-06,Beauty,208.17,4,0,0
ORD0002505,C000621,2025-10-24,Fragrance,774.67,4,0,0
ORD0002506,C000621,2025-11-19,Beauty,498.14,5,0,0
ORD0002507,C000622,2025-10-31,Beauty,175.18,7,0,0
ORD0002508,C000622,2025-11-16,Beauty,349.6,4,0,1
ORD0002509,C000622,2025-12-20,Accessories,525.11,1,0,1
ORD0002510,C000622,2025-06-21,RTW,111.66,3,1,0
ORD0002511,C000622,2025-05-06,Beauty,100.45,4,0,0
ORD0002512,C000622,2025-04-23,Beauty,264.39,4,1,1
ORD0002513,C000622,2025-08-17,Fragrance,792.29,3,0,1
ORD0002514,C000625,2025-07-07,Accessories,323.02,3,0,1
ORD0002515,C000626,2026-01-16,Beauty,77.17,2,0,1
ORD0002516,C000626,2025-01-18,Fragrance,134.14,2,0,1
ORD0002517,C000626,2024-12-24,RTW,663.5,4,0,0
ORD0002518,C000626,2025-12-20,Accessories,126.04,3,0,0
ORD0002519,C000626,2025-08-27,RTW,1436.91,4,1,0
ORD0002520,C000626,2024-12-23,Beauty,128.4,7,0,1
ORD0002521,C000627,2025-04-12,Fragrance,933.68,3,0,1
ORD0002522,C000627,2025-03-29,Accessories,1037.33,2,0,1
ORD0002523,C000627,2024-11-15,Accessories,94.63,4,0,1
ORD0002524,C000627,2025-03-23,Accessories,136.17,4,0,1
ORD0002525,C000627,2025-06-14,RTW,239.41,4,0,1
ORD0002526,C000627,2025-03-27,Fragrance,220.65,4,0,1
ORD0002527,C000628,2024-10-23,Fragrance,385.95,5,0,0
ORD0002528,C000628,2025-01-01,Beauty,1234.94,1,0,0
ORD0002529,C000628,2025-10-02,Fragrance,736.13,4,1,0
ORD0002530,C000628,2025-05-14,Beauty,191.43,8,0,1
ORD0002531,C000628,2025-09-12,Accessories,305.96,3,0,0
ORD0002532,C000630,2025-03-08,Fragrance,175.53,3,0,1
ORD0002533,C000630,2024-08-21,RTW,773.92,4,0,0
ORD0002534,C000630,2025-12-21,Accessories,363.9,2,0,0
ORD0002535,C000630,2025-10-22,Accessories,133.89,4,0,0
ORD0002536,C000631,2025-09-01,Fragrance,413.99,7,0,0
ORD0002537,C000631,2025-11-05,Beauty,655.18,2,0,0
ORD0002538,C000631,2025-01-06,Beauty,456.1,4,0,1
ORD0002539,C000631,2025-02-18,Beauty,249.44,1,0,0
ORD0002540,C000632,2025-04-17,RTW,395.2,3,0,0
ORD0002541,C000632,2025-07-23,Accessories,352.78,4,0,0
ORD0002542,C000633,2025-01-22,Accessories,1267.67,2,0,1
ORD0002543,C000633,2025-05-09,Fragrance,105.0,3,0,0
ORD0002544,C000633,2025-12-26,RTW,135.81,4,0,1
ORD0002545,C000633,2025-11-11,Accessories,145.79,3,0,1
ORD0002546,C000633,2024-09-06,Accessories,765.09,3,0,1
ORD0002547,C000633,2025-05-02,RTW,687.84,2,0,0
ORD0002548,C000634,2024-12-27,Beauty,419.88,7,0,0
ORD0002549,C000634,2025-04-30,RTW,140.14,3,0,0
ORD0002550,C000634,2024-12-15,Fragrance,151.44,5,0,0
ORD0002551,C000634,2025-05-01,Beauty,320.01,2,0,0
ORD0002552,C000634,2025-02-21,Beauty,900.85,8,0,1
ORD0002553,C000634,2025-05-30,RTW,310.72,4,0,0
ORD0002554,C000634,2025-04-28,RTW,84.05,4,0,0
ORD0002555,C000634,2024-09-03,Accessories,574.43,3,0,0
ORD0002556,C000634,2024-11-15,RTW,245.64,4,0,1
ORD0002557,C000636,2025-11-11,RTW,783.74,4,0,1
ORD0002558,C000636,2026-01-08,Fragrance,376.24,3,0,0
ORD0002559,C000636,2025-02-24,Accessories,2613.81,4,0,0
ORD0002560,C000636,2025-03-23,RTW,279.58,3,0,1
ORD0002561,C000636,2025-07-25,Beauty,344.72,9,0,1
ORD0002562,C000637,2025-03-06,Accessories,456.03,3,0,1
ORD0002563,C000637,2025-01-05,Fragrance,350.44,2,0,0
ORD0002564,C000637,2025-07-28,RTW,312.0,2,1,0
ORD0002565,C000637,2026-01-17,Fragrance,87.97,2,0,0
ORD0002566,C000637,2025-09-13,Beauty,308.58,2,0,0
ORD0002567,C000637,2025-10-01,Accessories,130.35,4,0,1
ORD0002568,C000637,2025-04-13,Accessories,433.9,4,1,0
ORD0002569,C000638,2025-05-04,RTW,184.33,3,0,0
ORD0002570,C000638,2025-05-22,Accessories,189.7,3,0,0
ORD0002571,C000638,2024-12-01,Beauty,50.0,4,0,0
ORD0002572,C000638,2025-03-12,Fragrance,73.87,3,0,0
ORD0002573,C000638,2025-12-04,RTW,1163.73,2,0,0
ORD0002574,C000638,2024-10-19,Beauty,248.67,5,0,0
ORD0002575,C000640,2026-01-12,RTW,50.0,4,1,0
ORD0002576,C000640,2025-09-28,Accessories,246.29,3,0,0
ORD0002577,C000640,2025-01-31,Beauty,96.38,5,0,0
ORD0002578,C000640,2025-09-29,Beauty,121.79,2,1,0
ORD0002579,C000640,2024-10-30,RTW,259.08,2,1,0
ORD0002580,C000640,2025-04-18,Fragrance,206.16,6,0,0
ORD0002581,C000640,2025-04-19,Accessories,117.0,3,0,0
ORD0002582,C000640,2024-08-31,Beauty,663.89,4,0,0
ORD0002583,C000642,2024-09-07,Beauty,289.81,2,1,0
ORD0002584,C000642,2025-08-16,Fragrance,657.71,3,0,0
ORD0002585,C000642,2026-01-05,RTW,372.97,4,0,1
ORD0002586,C000643,2025-02-15,Beauty,334.04,9,0,0
ORD0002587,C000643,2025-06-17,Accessories,244.65,4,0,0
ORD0002588,C000643,2025-09-17,Accessories,373.46,4,0,1
ORD0002589,C000643,2025-03-05,RTW,233.29,3,0,1
ORD0002590,C000644,2026-01-27,RTW,128.07,3,1,0
ORD0002591,C000645,2025-12-14,Beauty,195.79,5,0,0
ORD0002592,C000646,2025-01-30,RTW,398.81,4,0,0
ORD0002593,C000646,2025-11-27,RTW,261.57,2,1,0
ORD0002594,C000646,2025-03-03,RTW,496.96,2,0,0
ORD0002595,C000646,2025-12-15,Accessories,86.85,3,1,0
ORD0002596,C000646,2024-09-22,Accessories,398.54,4,0,0
ORD0002597,C000646,2025-09-21,Fragrance,50.0,4,1,0
ORD0002598,C000647,2024-10-13,Beauty,294.34,4,0,0
ORD0002599,C000647,2025-09-30,Beauty,367.39,5,0,0
ORD0002600,C000648,2025-06-12,Fragrance,361.15,1,0,1
ORD0002601,C000649,2025-09-26,Accessories,327.11,4,0,1
ORD0002602,C000650,2024-12-19,Beauty,358.77,8,0,0
ORD0002603,C000650,2025-11-03,Accessories,497.03,2,0,1
ORD0002604,C000650,2025-12-26,Fragrance,65.19,5,0,1
ORD0002605,C000650,2025-02-10,RTW,886.14,4,0,1
ORD0002606,C000650,2024-12-26,Accessories,371.2,4,0,0
ORD0002607,C000650,2025-07-24,Fragrance,380.25,2,0,0
ORD0002608,C000651,2024-09-21,Accessories,395.23,4,0,1
ORD0002609,C000651,2025-01-13,Beauty,338.33,3,0,1
ORD0002610,C000651,2025-06-26,Beauty,100.67,4,0,1
ORD0002611,C000651,2025-08-29,Fragrance,304.8,5,0,0
ORD0002612,C000651,2024-11-03,Beauty,1164.34,10,0,0
ORD0002613,C000651,2024-08-14,Fragrance,440.57,3,0,1
ORD0002614,C000651,2025-04-11,RTW,792.76,4,0,0
ORD0002615,C000652,2025-06-17,Fragrance,718.94,9,0,1
ORD0002616,C000652,2025-06-12,Beauty,1156.85,2,0,1
ORD0002617,C000652,2025-02-06,Accessories,67.89,4,0,0
ORD0002618,C000652,2025-10-29,Beauty,159.47,3,0,0
ORD0002619,C000652,2024-10-17,Beauty,452.35,3,1,1
ORD0002620,C000652,2024-09-08,Fragrance,140.67,3,0,1
ORD0002621,C000653,2024-08-31,Accessories,552.64,3,0,0
ORD0002622,C000653,2025-07-10,Fragrance,50.0,5,0,0
ORD0002623,C000653,2024-09-14,Beauty,529.85,3,0,0
ORD0002624,C000653,2025-02-02,RTW,51.25,1,0,0
ORD0002625,C000653,2025-06-17,Fragrance,482.4,5,0,0
ORD0002626,C000654,2025-07-27,Beauty,877.5,7,0,0
ORD0002627,C000654,2024-09-13,Fragrance,295.89,3,0,0
ORD0002628,C000654,2024-11-11,Accessories,145.58,1,0,0
ORD0002629,C000654,2025-05-11,Accessories,374.02,4,0,0
ORD0002630,C000656,2025-03-04,Beauty,338.6,4,0,0
ORD0002631,C000656,2025-09-04,Beauty,50.0,5,0,0
ORD0002632,C000656,2025-06-23,Beauty,277.35,4,0,0
ORD0002633,C000656,2025-09-07,Beauty,53.64,5,0,0
ORD0002634,C000656,2024-08-28,Beauty,63.39,5,1,0
ORD0002635,C000656,2025-04-06,RTW,931.51,4,0,0
ORD0002636,C000657,2025-08-26,Beauty,404.95,1,0,0
ORD0002637,C000657,2025-07-26,Beauty,185.39,7,0,0
ORD0002638,C000657,2024-12-12,Accessories,235.84,2,1,1
ORD0002639,C000657,2025-02-19,Accessories,559.75,1,0,0
ORD0002640,C000657,2024-12-28,Fragrance,335.27,4,0,0
ORD0002641,C000657,2024-09-27,Accessories,839.4,3,0,1
ORD0002642,C000657,2025-10-05,RTW,578.72,4,0,1
ORD0002643,C000658,2024-09-14,Accessories,141.63,4,0,0
ORD0002644,C000658,2026-01-24,Fragrance,354.87,4,0,1
ORD0002645,C000658,2025-03-24,Accessories,285.62,4,0,0
ORD0002646,C000658,2025-03-05,Beauty,276.38,2,0,0
ORD0002647,C000658,2025-11-18,Accessories,530.87,4,0,1
ORD0002648,C000658,2024-12-16,Accessories,175.08,4,0,0
ORD0002649,C000658,2025-04-12,Accessories,194.83,4,0,1
ORD0002650,C000659,2024-10-03,RTW,603.04,4,0,0
ORD0002651,C000659,2025-03-15,Accessories,62.98,4,0,0
ORD0002652,C000659,2025-12-15,Fragrance,100.23,2,0,0
ORD0002653,C000659,2025-11-17,Beauty,66.62,7,0,0
ORD0002654,C000659,2025-11-23,Beauty,171.23,1,0,0
ORD0002655,C000659,2025-05-01,Beauty,216.47,1,1,0
ORD0002656,C000659,2025-02-14,RTW,243.54,3,0,0
ORD0002657,C000659,2025-10-29,Beauty,153.72,5,0,0
ORD0002658,C000659,2025-06-28,Fragrance,299.18,2,0,0
ORD0002659,C000659,2024-09-09,Beauty,230.72,3,0,0
ORD0002660,C000659,2024-09-29,Beauty,86.02,5,0,0
ORD0002661,C000660,2026-01-12,Accessories,230.12,2,0,1
ORD0002662,C000660,2025-08-21,Accessories,207.62,3,0,1
ORD0002663,C000660,2024-09-09,RTW,872.48,4,1,1
ORD0002664,C000660,2025-10-31,Beauty,198.32,4,0,1
ORD0002665,C000661,2025-07-08,RTW,378.73,3,0,1
ORD0002666,C000661,2024-11-16,Accessories,825.16,3,0,1
ORD0002667,C000661,2024-10-14,RTW,343.43,2,0,1
ORD0002668,C000661,2024-12-11,Accessories,2256.91,4,1,0
ORD0002669,C000661,2024-10-02,RTW,220.04,2,0,1
ORD0002670,C000661,2024-09-15,Accessories,1515.03,3,0,1
ORD0002671,C000661,2025-07-25,Accessories,334.52,2,0,1
ORD0002672,C000662,2026-01-02,RTW,366.62,4,0,1
ORD0002673,C000662,2024-10-01,RTW,384.54,4,0,1
ORD0002674,C000662,2025-06-02,RTW,111.46,4,0,0
ORD0002675,C000662,2025-03-20,Accessories,414.9,4,0,1
ORD0002676,C000662,2025-01-04,Beauty,1028.6,5,0,1
ORD0002677,C000663,2024-08-24,RTW,91.2,4,0,0
ORD0002678,C000663,2025-02-22,Accessories,678.38,4,0,0
ORD0002679,C000663,2025-12-15,Fragrance,416.31,2,0,0
ORD0002680,C000663,2025-02-04,Beauty,199.64,3,0,0
ORD0002681,C000663,2024-09-20,Accessories,148.26,4,0,0
ORD0002682,C000664,2025-04-16,Beauty,61.4,3,0,0
ORD0002683,C000664,2025-04-15,Accessories,89.1,4,0,0
ORD0002684,C000664,2026-01-29,Fragrance,285.32,3,0,0
ORD0002685,C000664,2024-10-12,Beauty,173.39,3,0,0
ORD0002686,C000664,2024-11-11,Beauty,94.93,5,0,0
ORD0002687,C000664,2024-10-29,Fragrance,193.81,7,0,0
ORD0002688,C000664,2025-10-31,RTW,130.74,4,0,0
ORD0002689,C000664,2025-02-09,Beauty,173.49,4,0,0
ORD0002690,C000666,2025-05-12,RTW,509.23,3,0,1
ORD0002691,C000667,2024-12-10,RTW,459.97,3,0,1
ORD0002692,C000667,2025-06-19,RTW,50.0,4,0,1
ORD0002693,C000667,2024-12-31,Accessories,210.57,3,0,1
ORD0002694,C000668,2025-07-24,Beauty,403.64,4,0,0
ORD0002695,C000668,2025-10-10,Fragrance,188.54,4,0,0
ORD0002696,C000668,2025-01-29,RTW,50.0,4,0,0
ORD0002697,C000668,2025-06-16,Beauty,146.86,2,0,1
ORD0002698,C000668,2025-01-16,Beauty,324.55,5,0,0
ORD0002699,C000668,2025-07-31,Beauty,127.61,3,0,0
ORD0002700,C000668,2025-08-19,RTW,564.2,2,0,0
ORD0002701,C000669,2024-11-20,Accessories,443.3,3,0,0
ORD0002702,C000669,2025-03-15,Fragrance,515.21,4,0,0
ORD0002703,C000669,2025-02-21,RTW,103.92,3,0,1
ORD0002704,C000669,2025-04-17,Accessories,230.05,4,0,1
ORD0002705,C000669,2025-03-31,Accessories,2149.77,4,0,1
ORD0002706,C000669,2025-04-06,Accessories,229.15,1,0,1
ORD0002707,C000670,2025-05-12,RTW,111.91,4,0,0
ORD0002708,C000670,2025-03-24,Beauty,133.24,2,0,0
ORD0002709,C000670,2025-05-25,Accessories,85.91,4,0,0
ORD0002710,C000670,2025-05-11,Fragrance,223.82,3,0,0
ORD0002711,C000670,2025-06-13,Accessories,479.46,4,0,0
ORD0002712,C000670,2024-12-07,RTW,132.45,3,0,0
ORD0002713,C000670,2025-08-08,Beauty,143.58,3,0,1
ORD0002714,C000671,2025-02-28,Fragrance,197.39,3,0,1
ORD0002715,C000671,2024-09-29,RTW,244.8,4,0,1
ORD0002716,C000671,2024-08-14,Accessories,90.51,4,0,0
ORD0002717,C000671,2025-10-20,RTW,691.88,4,0,1
ORD0002718,C000672,2026-01-22,Beauty,210.4,2,0,0
ORD0002719,C000672,2024-10-31,Accessories,262.75,4,0,0
ORD0002720,C000672,2025-10-05,Accessories,120.41,2,0,0
ORD0002721,C000672,2024-09-27,Accessories,174.83,4,0,0
ORD0002722,C000672,2024-08-17,Beauty,185.63,3,0,1
ORD0002723,C000672,2024-12-04,Beauty,860.16,3,0,0
ORD0002724,C000673,2025-09-17,RTW,240.35,4,0,1
ORD0002725,C000673,2025-05-25,Fragrance,74.27,3,1,1
ORD0002726,C000673,2024-11-13,Accessories,696.4,3,0,1
ORD0002727,C000675,2025-11-26,Beauty,219.05,2,0,1
ORD0002728,C000675,2025-12-06,Accessories,209.45,4,0,1
ORD0002729,C000675,2025-01-31,Fragrance,293.26,4,1,1
ORD0002730,C000675,2025-07-06,Accessories,134.75,4,0,1
ORD0002731,C000675,2024-12-24,Accessories,492.43,4,0,1
ORD0002732,C000676,2024-12-25,Fragrance,666.53,2,0,0
ORD0002733,C000676,2024-10-05,RTW,275.22,4,0,0
ORD0002734,C000676,2024-11-16,Beauty,202.23,1,0,1
ORD0002735,C000676,2025-06-21,Accessories,179.86,4,0,1
ORD0002736,C000678,2025-01-26,Accessories,549.37,3,0,1
ORD0002737,C000678,2025-03-01,Beauty,746.08,4,0,1
ORD0002738,C000678,2025-11-17,RTW,249.2,4,0,1
ORD0002739,C000678,2025-01-16,Accessories,70.54,4,1,1
ORD0002740,C000679,2025-07-27,Beauty,209.88,2,0,0
ORD0002741,C000679,2025-09-14,RTW,643.38,4,1,0
ORD0002742,C000679,2025-03-19,RTW,50.0,4,0,0
ORD0002743,C000679,2024-12-10,Beauty,86.39,2,0,0
ORD0002744,C000679,2025-03-28,Accessories,58.76,3,0,0
ORD0002745,C000679,2024-12-01,Accessories,208.13,3,0,0
ORD0002746,C000679,2024-12-21,Beauty,159.9,4,0,0
ORD0002747,C000679,2026-01-02,Beauty,706.81,2,1,0
ORD0002748,C000680,2025-03-15,Fragrance,236.49,7,0,0
ORD0002749,C000680,2025-04-18,Accessories,133.81,4,0,0
ORD0002750,C000680,2025-12-10,Fragrance,293.8,8,0,0
ORD0002751,C000680,2025-10-31,Beauty,50.0,9,0,0
ORD0002752,C000680,2024-11-08,Fragrance,155.58,6,0,1
ORD0002753,C000680,2025-05-06,Accessories,286.5,3,0,1
ORD0002754,C000680,2025-07-02,Accessories,891.99,4,0,1
ORD0002755,C000680,2025-06-11,RTW,235.12,4,0,0
ORD0002756,C000680,2025-01-20,Beauty,132.82,3,0,0
ORD0002757,C000681,2025-04-18,Fragrance,301.78,7,0,0
ORD0002758,C000681,2024-10-28,Accessories,50.68,2,0,0
ORD0002759,C000682,2025-08-20,Beauty,867.59,5,0,0
ORD0002760,C000682,2025-08-27,Beauty,136.19,4,0,0
ORD0002761,C000682,2025-09-13,Beauty,693.51,1,1,0
ORD0002762,C000682,2025-10-12,RTW,1239.26,2,0,0
ORD0002763,C000682,2025-06-09,Beauty,76.67,1,1,0
ORD0002764,C000682,2024-12-08,Beauty,217.44,3,0,1
ORD0002765,C000682,2025-09-27,Beauty,183.21,2,0,0
ORD0002766,C000682,2024-10-20,Fragrance,66.8,2,0,0
ORD0002767,C000683,2024-11-08,RTW,284.17,4,0,1
ORD0002768,C000683,2024-09-28,Accessories,317.0,4,0,1
ORD0002769,C000683,2025-03-14,Accessories,369.06,4,0,1
ORD0002770,C000683,2025-08-06,Fragrance,151.45,2,0,1
ORD0002771,C000683,2025-12-04,RTW,762.7,4,1,0
ORD0002772,C000683,2025-06-08,Fragrance,185.16,2,0,1
ORD0002773,C000685,2025-05-11,Accessories,183.4,4,0,1
ORD0002774,C000685,2026-01-01,Fragrance,468.79,2,0,1
ORD0002775,C000685,2025-09-18,RTW,380.82,4,1,1
ORD0002776,C000685,2024-10-18,RTW,186.68,2,1,0
ORD0002777,C000685,2026-01-14,RTW,153.53,4,1,1
ORD0002778,C000685,2025-08-16,Fragrance,452.76,9,0,1
ORD0002779,C000685,2025-12-08,Beauty,95.78,6,0,1
ORD0002780,C000686,2024-12-03,Fragrance,555.4,2,0,1
ORD0002781,C000686,2024-10-14,Beauty,151.47,5,0,0
ORD0002782,C000686,2024-09-30,RTW,1004.36,4,0,1
ORD0002783,C000686,2025-03-08,Accessories,161.61,3,0,1
ORD0002784,C000686,2025-07-27,Fragrance,795.48,2,0,1
ORD0002785,C000686,2025-01-27,Accessories,310.69,2,0,1
ORD0002786,C000686,2024-11-05,Accessories,317.22,3,0,1
ORD0002787,C000686,2025-09-01,Fragrance,227.25,3,0,0
ORD0002788,C000686,2025-11-26,Fragrance,1588.71,4,0,1
ORD0002789,C000687,2025-12-20,Accessories,388.97,2,0,1
ORD0002790,C000687,2025-02-13,Accessories,255.36,4,0,1
ORD0002791,C000687,2025-04-17,Fragrance,129.02,1,0,0
ORD0002792,C000687,2025-09-02,RTW,307.03,3,0,1
ORD0002793,C000687,2025-07-22,RTW,159.19,4,0,1
ORD0002794,C000687,2025-11-13,Accessories,868.87,2,0,1
ORD0002795,C000687,2025-11-05,RTW,284.87,4,1,1
ORD0002796,C000687,2024-10-19,Fragrance,267.68,5,0,1
ORD0002797,C000688,2025-02-10,Fragrance,258.18,4,0,0
ORD0002798,C000688,2025-12-10,RTW,696.66,3,0,0
ORD0002799,C000688,2025-11-16,Accessories,159.2,3,0,1
ORD0002800,C000688,2024-09-21,Beauty,512.91,4,0,1
ORD0002801,C000688,2025-06-14,Fragrance,57.49,5,0,1
ORD0002802,C000688,2025-05-18,Accessories,106.77,4,0,1
ORD0002803,C000688,2025-03-11,Beauty,345.03,3,0,0
ORD0002804,C000689,2025-10-10,Beauty,105.37,2,0,1
ORD0002805,C000689,2025-09-07,Accessories,283.12,2,0,0
ORD0002806,C000689,2025-05-15,Fragrance,111.97,6,0,0
ORD0002807,C000689,2025-07-28,RTW,103.67,4,0,1
ORD0002808,C000689,2025-04-09,Beauty,289.41,4,0,1
ORD0002809,C000690,2025-08-03,Accessories,99.31,4,0,0
ORD0002810,C000690,2025-05-09,Fragrance,271.88,4,0,0
ORD0002811,C000690,2025-07-18,Accessories,221.94,2,0,0
ORD0002812,C000690,2026-01-29,Beauty,185.63,11,0,0
ORD0002813,C000690,2025-07-07,Accessories,93.56,4,0,0
ORD0002814,C000690,2024-11-03,Fragrance,201.41,3,0,0
ORD0002815,C000691,2025-03-24,Fragrance,76.99,4,0,0
ORD0002816,C000691,2024-08-28,Beauty,157.07,3,0,0
ORD0002817,C000691,2026-01-18,Fragrance,398.4,4,0,1
ORD0002818,C000691,2025-08-13,RTW,179.3,4,1,1
ORD0002819,C000691,2025-01-09,RTW,167.97,3,0,0
ORD0002820,C000691,2025-11-18,RTW,131.49,3,0,0
ORD0002821,C000691,2025-07-20,RTW,319.52,4,0,1
ORD0002822,C000691,2025-05-12,Accessories,62.23,4,0,0
ORD0002823,C000692,2024-12-20,Fragrance,228.29,4,0,0
ORD0002824,C000692,2025-08-20,Fragrance,938.35,4,0,0
ORD0002825,C000692,2025-03-12,Beauty,122.06,6,0,1
ORD0002826,C000692,2024-10-24,Beauty,912.5,7,0,0
ORD0002827,C000692,2025-08-09,Accessories,92.33,2,0,1
ORD0002828,C000692,2025-08-26,Fragrance,181.34,5,1,1
ORD0002829,C000692,2024-12-18,Beauty,1437.61,1,0,1
ORD0002830,C000692,2025-09-15,Beauty,335.27,5,1,1
ORD0002831,C000693,2025-08-22,Accessories,453.02,4,0,1
ORD0002832,C000693,2025-11-18,Fragrance,50.0,3,0,0
ORD0002833,C000693,2024-12-06,Accessories,1516.96,4,0,1
ORD0002834,C000694,2025-03-11,RTW,136.97,4,0,0
ORD0002835,C000695,2024-12-15,Accessories,203.51,4,0,1
ORD0002836,C000696,2025-08-26,Fragrance,147.78,5,0,1
ORD0002837,C000696,2025-04-02,Accessories,721.26,2,0,0
ORD0002838,C000696,2025-12-18,Beauty,532.41,5,0,1
ORD0002839,C000697,2025-05-10,Fragrance,67.19,3,0,1
ORD0002840,C000698,2025-02-17,Beauty,393.18,6,1,1
ORD0002841,C000698,2025-10-13,Accessories,252.59,4,0,0
ORD0002842,C000698,2025-12-20,Accessories,2047.86,4,1,0
ORD0002843,C000698,2025-06-15,Beauty,229.29,6,0,1
ORD0002844,C000698,2025-11-06,RTW,427.36,4,0,1
ORD0002845,C000698,2025-08-06,Beauty,111.17,5,0,1
ORD0002846,C000698,2025-04-02,Accessories,285.35,4,0,0
ORD0002847,C000699,2025-10-07,Accessories,519.26,3,0,1
ORD0002848,C000699,2024-11-11,RTW,811.3,4,0,1
ORD0002849,C000699,2024-12-15,RTW,284.46,3,0,1
ORD0002850,C000699,2025-10-10,Beauty,183.59,5,0,1
ORD0002851,C000700,2025-12-02,Accessories,50.0,4,0,0
ORD0002852,C000700,2025-09-16,RTW,166.68,3,0,1
ORD0002853,C000700,2025-12-18,Accessories,744.82,4,0,1
ORD0002854,C000700,2024-09-03,RTW,210.63,2,0,1
ORD0002855,C000700,2024-08-11,Fragrance,288.94,8,0,1
ORD0002856,C000701,2024-08-15,Beauty,238.61,5,0,0
ORD0002857,C000701,2024-12-29,RTW,507.3,1,0,1
ORD0002858,C000701,2024-12-18,Fragrance,422.31,2,0,0
ORD0002859,C000702,2025-10-01,Fragrance,427.15,2,0,1
ORD0002860,C000702,2025-06-22,Fragrance,216.82,3,0,1
ORD0002861,C000703,2025-09-08,Fragrance,82.37,8,0,1
ORD0002862,C000703,2025-09-04,Accessories,67.23,4,0,1
ORD0002863,C000703,2026-01-13,Beauty,482.85,4,0,1
ORD0002864,C000704,2025-04-14,Accessories,382.99,4,0,1
ORD0002865,C000704,2025-06-22,Accessories,322.75,4,0,1
ORD0002866,C000704,2024-09-20,RTW,448.73,3,0,0
ORD0002867,C000704,2025-10-08,RTW,453.84,2,1,0
ORD0002868,C000705,2024-10-30,Fragrance,236.53,2,0,0
ORD0002869,C000705,2025-04-21,Beauty,208.77,6,0,0
ORD0002870,C000705,2025-08-19,Accessories,535.01,4,0,1
ORD0002871,C000705,2026-01-10,Fragrance,354.82,9,1,0
ORD0002872,C000706,2024-11-24,Accessories,324.25,3,0,1
ORD0002873,C000706,2025-08-11,Accessories,906.17,3,0,1
ORD0002874,C000706,2025-02-08,Accessories,209.45,3,0,1
ORD0002875,C000706,2025-02-20,Beauty,175.58,3,0,1
ORD0002876,C000707,2025-10-24,Accessories,206.36,4,1,1
ORD0002877,C000707,2025-03-02,Beauty,395.95,1,0,1
ORD0002878,C000707,2025-06-04,Accessories,99.14,4,0,1
ORD0002879,C000707,2025-02-01,Fragrance,792.1,4,0,1
ORD0002880,C000707,2024-11-29,Accessories,710.12,3,0,1
ORD0002881,C000707,2025-11-28,Accessories,1414.31,3,1,1
ORD0002882,C000708,2024-11-14,RTW,263.11,4,0,1
ORD0002883,C000708,2024-11-10,RTW,956.28,4,0,0
ORD0002884,C000708,2025-08-02,Beauty,721.11,2,0,0
ORD0002885,C000708,2025-07-03,Fragrance,903.35,2,0,1
ORD0002886,C000708,2025-01-01,Accessories,169.78,4,0,0
ORD0002887,C000708,2025-07-06,RTW,478.57,1,0,1
ORD0002888,C000708,2025-11-06,Accessories,398.77,3,0,1
ORD0002889,C000708,2024-12-14,RTW,402.68,2,0,1
ORD0002890,C000709,2025-05-22,Accessories,414.45,4,0,1
ORD0002891,C000709,2025-10-11,RTW,280.13,4,1,1
ORD0002892,C000709,2025-08-25,Accessories,209.03,2,0,0
ORD0002893,C000709,2025-07-09,Beauty,100.53,4,0,0
ORD0002894,C000710,2025-08-27,Beauty,412.43,5,1,0
ORD0002895,C000710,2024-08-28,RTW,161.25,4,0,0
ORD0002896,C000710,2025-07-23,Beauty,197.76,2,0,0
ORD0002897,C000710,2025-11-27,Beauty,189.5,3,0,0
ORD0002898,C000710,2026-01-10,Beauty,383.92,4,0,0
ORD0002899,C000710,2024-09-13,Beauty,196.78,4,0,0
ORD0002900,C000710,2024-11-24,Beauty,155.84,4,0,0
ORD0002901,C000711,2025-08-12,Beauty,152.1,6,1,0
ORD0002902,C000712,2024-08-13,Beauty,357.43,6,1,0
ORD0002903,C000713,2025-05-03,RTW,726.45,1,0,1
ORD0002904,C000713,2025-09-22,Accessories,80.62,3,0,0
ORD0002905,C000713,2024-12-07,Beauty,117.54,4,1,0
ORD0002906,C000713,2025-10-09,Beauty,210.19,2,0,0
ORD0002907,C000713,2025-05-23,Beauty,179.08,6,0,0
ORD0002908,C000713,2024-09-08,Beauty,83.52,3,0,0
ORD0002909,C000714,2025-08-29,Fragrance,831.06,3,0,0
ORD0002910,C000714,2024-12-18,RTW,85.03,4,0,0
ORD0002911,C000714,2025-02-02,Beauty,203.53,2,0,0
ORD0002912,C000715,2025-03-05,RTW,238.33,4,0,1
ORD0002913,C000715,2024-08-29,Accessories,217.9,4,0,0
ORD0002914,C000715,2025-08-17,Accessories,153.44,1,0,1
ORD0002915,C000715,2025-04-26,RTW,109.4,4,0,1
ORD0002916,C000715,2026-01-21,Accessories,78.59,4,0,1
ORD0002917,C000716,2025-09-13,Beauty,368.83,5,0,0
ORD0002918,C000716,2024-11-01,Accessories,720.37,4,0,0
ORD0002919,C000716,2024-12-05,Beauty,609.41,3,0,0
ORD0002920,C000717,2025-03-25,Beauty,290.0,3,1,1
